Ageing Time,C4 (Pred),C4 (Pred)*,C4,AE,SE,RMSE
18.1512605,84.78109244,84.78109244,84.78109244,0,0,
18.37535014,84.75308123,84.75308123,84.75308123,0,0,
18.59943978,84.72507003,84.72507003,84.72507003,0,0,
18.82352941,84.69705882,84.69705882,84.69705882,0,0,
19.04761905,84.66904762,84.66904762,84.66904762,0,0,
19.27170868,84.64103641,84.64103641,84.64103641,0,0,
19.49579832,84.61302521,84.61302521,84.61302521,0,0,
19.71988796,84.58501401,84.58501401,84.58501401,0,0,
19.94397759,84.5570028,84.5570028,84.5570028,0,0,
20.16806723,84.5289916,84.5289916,84.5289916,0,0,
20.39215686,84.50098039,84.50098039,84.50098039,0,0,
20.6162465,84.47296919,84.47296919,84.47296919,0,0,
20.84033613,84.44495798,84.44495798,84.44495798,0,0,
21.06442577,84.41694678,84.41694678,84.41694678,0,0,
21.28851541,84.38893557,84.38893557,84.38893557,0,0,
21.51260504,84.36092437,84.36092437,84.36092437,0,0,
21.73669468,84.33291317,84.33291317,84.33291317,0,0,
21.96078431,84.30490196,84.30490196,84.30490196,0,0,
22.18487395,84.27920168,84.27920168,84.27920168,0,0,
22.40896359,84.2539916,84.2539916,84.2539916,0,0,
22.63305322,84.22878151,84.22878151,84.22878151,0,0,
22.85714286,84.20357143,84.20357143,84.20357143,0,0,
23.08123249,84.17836134,84.17836134,84.17836134,0,0,
23.30532213,84.15315126,84.15315126,84.15315126,0,0,
23.52941176,84.12794118,84.12794118,84.12794118,0,0,
23.7535014,84.10273109,84.10273109,84.10273109,0,0,
23.97759104,84.07752101,84.07752101,84.07752101,0,0,
24.20168067,84.05231092,84.05231092,84.05231092,0,0,
24.42577031,84.02710084,84.02710084,84.02710084,0,0,
24.64985994,84.00189076,84.00189076,84.00189076,0,0,
24.87394958,83.97668067,83.97668067,83.97668067,0,0,
25.09803922,83.95147059,83.95147059,83.95147059,0,0,
25.32212885,83.9262605,83.9262605,83.9262605,0,0,
25.54621849,83.90105042,83.90105042,83.90105042,0,0,
25.77030812,83.87584034,83.87584034,83.87584034,0,0,
25.99439776,83.85063025,83.85063025,83.85063025,0,0,
26.21848739,83.82542017,83.82542017,83.82542017,0,0,
26.44257703,83.80021008,83.80021008,83.80021008,0,0,
26.66666667,83.775,83.775,83.775,0,0,
26.8907563,83.74978992,83.74978992,83.74978992,0,0,
27.11484594,83.72457983,83.72457983,83.72457983,0,0,
27.33893557,83.69936975,83.69936975,83.69936975,0,0,
27.56302521,83.67415966,83.67415966,83.67415966,0,0,
27.78711485,83.64894958,83.64894958,83.64894958,0,0,
28.01120448,83.6237395,83.6237395,83.6237395,0,0,
28.23529412,83.59852941,83.59852941,83.59852941,0,0,
28.45938375,83.57331933,83.57331933,83.57331933,0,0,
28.68347339,83.54810924,83.54810924,83.54810924,0,0,
28.90756303,83.52289916,83.52289916,83.52289916,0,0,
29.13165266,83.49768908,83.49768908,83.49768908,0,0,
29.3557423,83.47247899,83.47247899,83.47247899,0,0,
29.57983193,83.44726891,83.44726891,83.44726891,0,0,
29.80392157,83.42205882,83.42205882,83.42205882,0,0,
30.0280112,83.39807423,83.39807423,83.39807423,0,0,
30.25210084,83.38266807,83.38266807,83.38266807,0,0,
30.47619048,83.3672619,83.3672619,83.3672619,0,0,
30.70028011,83.35185574,83.35185574,83.35185574,0,0,
30.92436975,83.33644958,83.33644958,83.33644958,0,0,
31.14845938,83.32104342,83.32104342,83.32104342,0,0,
31.37254902,83.30563725,83.30563725,83.30563725,0,0,
31.59663866,83.29023109,83.29023109,83.29023109,0,0,
