Ageing Time,C3,C3 (Pred)*,C3 (True),AE,SE,RMSE
67.22689076,82.83865546,82.83865546,82.83865546,0,0,
67.45098039,82.82745098,82.82745098,82.82745098,0,0,
67.67507003,82.8162465,82.8162465,82.8162465,0,0,
67.89915966,82.80504202,82.80504202,82.80504202,0,0,
68.1232493,82.79383754,82.79383754,82.79383754,0,0,
68.34733894,82.78263305,82.78263305,82.78263305,0,0,
68.57142857,82.77142857,82.77142857,82.77142857,0,0,
68.79551821,82.76022409,82.76022409,82.76022409,0,0,
69.01960784,82.74901961,82.74901961,82.74901961,0,0,
69.24369748,82.73781513,82.73781513,82.73781513,0,0,
69.46778711,82.72661064,82.72661064,82.72661064,0,0,
69.69187675,82.71540616,82.71540616,82.71540616,0,0,
69.91596639,82.70420168,82.70420168,82.70420168,0,0,
70.14005602,82.69533147,82.69533147,82.69533147,0,0,
70.36414566,82.68786181,82.68786181,82.68786181,0,0,
70.58823529,82.68039216,82.68039216,82.68039216,0,0,
70.81232493,82.6729225,82.6729225,82.6729225,0,0,
71.03641457,82.66545285,82.66545285,82.66545285,0,0,
71.2605042,82.65798319,82.65798319,82.65798319,0,0,
71.48459384,82.65051354,82.65051354,82.65051354,0,0,
71.70868347,82.64304388,82.64304388,82.64304388,0,0,
71.93277311,82.63557423,82.63557423,82.63557423,0,0,
72.15686275,82.62810458,82.62810458,82.62810458,0,0,
72.38095238,82.62063492,82.62063492,82.62063492,0,0,
72.60504202,82.61316527,82.61316527,82.61316527,0,0,
72.82913165,82.60569561,82.60569561,82.60569561,0,0,
73.05322129,82.59822596,82.59822596,82.59822596,0,0,
73.27731092,82.5907563,82.5907563,82.5907563,0,0,
73.50140056,82.58328665,82.58328665,82.58328665,0,0,
73.7254902,82.57581699,82.57581699,82.57581699,0,0,
73.94957983,82.56834734,82.56834734,82.56834734,0,0,
74.17366947,82.56087768,82.56087768,82.56087768,0,0,
74.3977591,82.55340803,82.55340803,82.55340803,0,0,
74.62184874,82.54593838,82.54593838,82.54593838,0,0,
74.84593838,82.53846872,82.53846872,82.53846872,0,0,
75.07002801,82.53099907,82.53099907,82.53099907,0,0,
75.29411765,82.52352941,82.52352941,82.52352941,0,0,
75.51820728,82.51605976,82.51605976,82.51605976,0,0,
75.74229692,82.5085901,82.5085901,82.5085901,0,0,
75.96638655,82.50112045,82.50112045,82.50112045,0,0,
76.19047619,82.49365079,82.49365079,82.49365079,0,0,
76.41456583,82.48618114,82.48618114,82.48618114,0,0,
76.63865546,82.47871148,82.47871148,82.47871148,0,0,
76.8627451,82.47124183,82.47124183,82.47124183,0,0,
77.08683473,82.46377218,82.46377218,82.46377218,0,0,
77.31092437,82.45630252,82.45630252,82.45630252,0,0,
77.53501401,82.44883287,82.44883287,82.44883287,0,0,
77.75910364,82.44136321,82.44136321,82.44136321,0,0,
77.98319328,82.43389356,82.43389356,82.43389356,0,0,
78.20728291,82.4264239,82.4264239,82.4264239,0,0,
78.43137255,82.41895425,82.41895425,82.41895425,0,0,
78.65546218,82.41148459,82.41148459,82.41148459,0,0,
78.87955182,82.40401494,82.40401494,82.40401494,0,0,
79.10364146,82.39654528,82.39654528,82.39654528,0,0,
79.32773109,82.38907563,82.38907563,82.38907563,0,0,
79.55182073,82.38160598,82.38160598,82.38160598,0,0,
79.77591036,82.37413632,82.37413632,82.37413632,0,0,
80,82.36666667,82.36666667,82.36666667,0,0,
80.22408964,82.35919701,82.35919701,82.35919701,0,0,
80.44817927,82.35172736,82.35172736,82.35172736,0,0,
80.67226891,82.3442577,82.3442577,82.3442577,0,0,
80.89635854,82.33678805,82.33678805,82.33678805,0,0,
81.12044818,82.32931839,82.32931839,82.32931839,0,0,
81.34453782,82.32184874,82.32184874,82.32184874,0,0,
81.56862745,82.31437908,82.31437908,82.31437908,0,0,
81.79271709,82.30690943,82.30690943,82.30690943,0,0,
82.01680672,82.29943978,82.29943978,82.29943978,0,0,
82.24089636,82.29197012,82.29197012,82.29197012,0,0,
82.46498599,82.28450047,82.28450047,82.28450047,0,0,
82.68907563,82.27703081,82.27703081,82.27703081,0,0,
82.91316527,82.26956116,82.26956116,82.26956116,0,0,
83.1372549,82.2620915,82.2620915,82.2620915,0,0,
83.36134454,82.25462185,82.25462185,82.25462185,0,0,
83.58543417,82.24715219,82.24715219,82.24715219,0,0,
83.80952381,82.23968254,82.23968254,82.23968254,0,0,
84.03361345,82.23221289,82.23221289,82.23221289,0,0,
84.25770308,82.22474323,82.22474323,82.22474323,0,0,
84.48179272,82.21727358,82.21727358,82.21727358,0,0,
84.70588235,82.20980392,82.20980392,82.20980392,0,0,
84.92997199,82.20233427,82.20233427,82.20233427,0,0,
85.15406162,82.19486461,82.19486461,82.19486461,0,0,
85.37815126,82.18739496,82.18739496,82.18739496,0,0,
85.6022409,82.1799253,82.1799253,82.1799253,0,0,
85.82633053,82.17245565,82.17245565,82.17245565,0,0,
86.05042017,82.16498599,82.16498599,82.16498599,0,0,
86.2745098,82.15751634,82.15751634,82.15751634,0,0,
86.49859944,82.15004669,82.15004669,82.15004669,0,0,
86.72268908,82.14257703,82.14257703,82.14257703,0,0,
86.94677871,82.13510738,82.13510738,82.13510738,0,0,
87.17086835,82.12763772,82.12763772,82.12763772,0,0,
87.39495798,82.12016807,82.12016807,82.12016807,0,0,
87.61904762,82.11269841,82.11269841,82.11269841,0,0,
87.84313725,82.10522876,82.10522876,82.10522876,0,0,
88.06722689,82.0977591,82.0977591,82.0977591,0,0,
88.29131653,82.09028945,82.09028945,82.09028945,0,0,
88.51540616,82.08281979,82.08281979,82.08281979,0,0,
88.7394958,82.07535014,82.07535014,82.07535014,0,0,
88.96358543,82.06788049,82.06788049,82.06788049,0,0,
89.18767507,82.06041083,82.06041083,82.06041083,0,0,
89.41176471,82.05294118,82.05294118,82.05294118,0,0,
89.63585434,82.04547152,82.04547152,82.04547152,0,0,
89.85994398,82.03800187,82.03800187,82.03800187,0,0,
90.08403361,82.03053221,82.03053221,82.03053221,0,0,
90.30812325,82.02306256,82.02306256,82.02306256,0,0,
90.53221289,82.0155929,82.0155929,82.0155929,0,0,
90.75630252,82.00812325,82.00812325,82.00812325,0,0,
90.98039216,82.00065359,82.00065359,82.00065359,0,0,
91.20448179,81.99318394,81.99318394,81.99318394,0,0,
91.42857143,81.98571429,81.98571429,81.98571429,0,0,
91.65266106,81.97824463,81.97824463,81.97824463,0,0,
91.8767507,81.97077498,81.97077498,81.97077498,0,0,
92.10084034,81.96330532,81.96330532,81.96330532,0,0,
92.32492997,81.95583567,81.95583567,81.95583567,0,0,
92.54901961,81.94836601,81.94836601,81.94836601,0,0,
92.77310924,81.94089636,81.94089636,81.94089636,0,0,
92.99719888,81.9334267,81.9334267,81.9334267,0,0,
93.22128852,81.92595705,81.92595705,81.92595705,0,0,
93.44537815,81.91848739,81.91848739,81.91848739,0,0,
93.66946779,81.91101774,81.91101774,81.91101774,0,0,
93.89355742,81.90354809,81.90354809,81.90354809,0,0,
94.11764706,81.89019608,81.89019608,81.89019608,0,0,
94.34173669,81.87152194,81.87152194,81.87152194,0,0,
94.56582633,81.85284781,81.85284781,81.85284781,0,0,
94.78991597,81.83417367,81.83417367,81.83417367,0,0,
95.0140056,81.81549953,81.81549953,81.81549953,0,0,
95.23809524,81.7968254,81.7968254,81.7968254,0,0,
95.46218487,81.77815126,81.77815126,81.77815126,0,0,
95.68627451,81.75947712,81.75947712,81.75947712,0,0,
95.91036415,81.74080299,81.74080299,81.74080299,0,0,
96.13445378,81.72212885,81.72212885,81.72212885,0,0,
96.35854342,81.70345472,81.70345472,81.70345472,0,0,
96.58263305,81.68478058,81.68478058,81.68478058,0,0,
96.80672269,81.66610644,81.66610644,81.66610644,0,0,
97.03081232,81.64743231,81.64743231,81.64743231,0,0,
97.25490196,81.62875817,81.62875817,81.62875817,0,0,
97.4789916,81.61008403,81.61008403,81.61008403,0,0,
97.70308123,81.5914099,81.5914099,81.5914099,0,0,
97.92717087,81.57273576,81.57273576,81.57273576,0,0,
98.1512605,81.55406162,81.55406162,81.55406162,0,0,
98.37535014,81.53538749,81.53538749,81.53538749,0,0,
98.59943978,81.51671335,81.51671335,81.51671335,0,0,
98.82352941,81.49803922,81.49803922,81.49803922,0,0,
99.04761905,81.47936508,81.47936508,81.47936508,0,0,
99.27170868,81.46069094,81.46069094,81.46069094,0,0,
99.49579832,81.44201681,81.44201681,81.44201681,0,0,
99.71988796,81.42334267,81.42334267,81.42334267,0,0,
99.94397759,81.40466853,81.40466853,81.40466853,0,0,
100.1680672,81.3859944,81.3859944,81.3859944,0,0,
100.3921569,81.36732026,81.36732026,81.36732026,0,0,
100.6162465,81.34864613,81.34864613,81.34864613,0,0,
100.8403361,81.32997199,81.32997199,81.32997199,0,0,
101.0644258,81.31129785,81.31129785,81.31129785,0,0,
101.2885154,81.29262372,81.29262372,81.29262372,0,0,
101.512605,81.27394958,81.27394958,81.27394958,0,0,
101.7366947,81.25527544,81.25527544,81.25527544,0,0,
101.9607843,81.23660131,81.23660131,81.23660131,0,0,
102.1848739,81.21792717,81.21792717,81.21792717,0,0,
102.4089636,81.19925303,81.19925303,81.19925303,0,0,
102.6330532,81.1805789,81.1805789,81.1805789,0,0,
102.8571429,81.16190476,81.16190476,81.16190476,0,0,
103.0812325,81.14323063,81.14323063,81.14323063,0,0,
103.3053221,81.12455649,81.12455649,81.12455649,0,0,
103.5294118,81.10588235,81.10588235,81.10588235,0,0,
103.7535014,81.08720822,81.08720822,81.08720822,0,0,
103.977591,81.06853408,81.06853408,81.06853408,0,0,
104.2016807,81.04985994,81.04985994,81.04985994,0,0,
104.4257703,81.03118581,81.03118581,81.03118581,0,0,
104.6498599,81.01251167,81.01251167,81.01251167,0,0,
104.8739496,80.99383754,80.99383754,80.99383754,0,0,
105.0980392,80.9751634,80.9751634,80.9751634,0,0,
105.3221289,80.95648926,80.95648926,80.95648926,0,0,
105.5462185,80.93781513,80.93781513,80.93781513,0,0,
105.7703081,80.91914099,80.91914099,80.91914099,0,0,
105.9943978,80.90046685,80.90046685,80.90046685,0,0,
106.2184874,80.88179272,80.88179272,80.88179272,0,0,
106.442577,80.86311858,80.86311858,80.86311858,0,0,
106.6666667,80.84444444,80.84444444,80.84444444,0,0,
106.8907563,80.82577031,80.82577031,80.82577031,0,0,
107.1148459,80.80709617,80.80709617,80.80709617,0,0,
107.3389356,80.78842204,80.78842204,80.78842204,0,0,
107.5630252,80.7697479,80.7697479,80.7697479,0,0,
107.7871148,80.75107376,80.75107376,80.75107376,0,0,
108.0112045,80.73239963,80.73239963,80.73239963,0,0,
108.2352941,80.71372549,80.71372549,80.71372549,0,0,
108.4593838,80.69505135,80.69505135,80.69505135,0,0,
108.6834734,80.67637722,80.67637722,80.67637722,0,0,
108.907563,80.65770308,80.65770308,80.65770308,0,0,
109.1316527,80.63902894,80.63902894,80.63902894,0,0,
109.3557423,80.62035481,80.62035481,80.62035481,0,0,
109.5798319,80.60168067,80.60168067,80.60168067,0,0,
109.8039216,80.58300654,80.58300654,80.58300654,0,0,
110.0280112,80.5643324,80.5643324,80.5643324,0,0,
110.2521008,80.54565826,80.54565826,80.54565826,0,0,
110.4761905,80.52698413,80.52698413,80.52698413,0,0,
110.7002801,80.50830999,80.50830999,80.50830999,0,0,
110.9243697,80.48963585,80.48963585,80.48963585,0,0,
111.1484594,80.47096172,80.47096172,80.47096172,0,0,
111.372549,80.45228758,80.45228758,80.45228758,0,0,
111.5966387,80.43361345,80.43361345,80.43361345,0,0,
111.8207283,80.41493931,80.41493931,80.41493931,0,0,
112.0448179,80.39626517,80.39626517,80.39626517,0,0,
112.2689076,80.37759104,80.37759104,80.37759104,0,0,
112.4929972,80.3589169,80.3589169,80.3589169,0,0,
112.7170868,80.34024276,80.34024276,80.34024276,0,0,
112.9411765,80.32156863,80.32156863,80.32156863,0,0,
113.1652661,80.30289449,80.30289449,80.30289449,0,0,
113.3893557,80.28422035,80.28422035,80.28422035,0,0,
113.6134454,80.26554622,80.26554622,80.26554622,0,0,
113.837535,80.24687208,80.24687208,80.24687208,0,0,
114.0616246,80.22819795,80.22819795,80.22819795,0,0,
114.2857143,80.20952381,80.20952381,80.20952381,0,0,
114.5098039,80.19084967,80.19084967,80.19084967,0,0,
114.7338936,80.17217554,80.17217554,80.17217554,0,0,
114.9579832,80.1535014,80.1535014,80.1535014,0,0,
115.1820728,80.13482726,80.13482726,80.13482726,0,0,
115.4061625,80.11615313,80.11615313,80.11615313,0,0,
115.6302521,80.09747899,80.09747899,80.09747899,0,0,
115.8543417,80.07880486,80.07880486,80.07880486,0,0,
116.0784314,80.06013072,80.06013072,80.06013072,0,0,
116.302521,80.04145658,80.04145658,80.04145658,0,0,
116.5266106,80.02278245,80.02278245,80.02278245,0,0,
116.7507003,80.00410831,80.00410831,80.00410831,0,0,
116.9747899,79.98543417,79.98543417,79.98543417,0,0,
117.1988796,79.96676004,79.96676004,79.96676004,0,0,
117.4229692,79.9480859,79.9480859,79.9480859,0,0,
117.6470588,79.92941176,79.92941176,79.92941176,0,0,
