Ageing Time,C6 (Pred),C6 (Pred)*,C6 (True),AE,SE,RMSE
0,84.6,84.6,84.6,0,0,
0.224089636,84.43193277,84.43193277,84.43193277,0,0,
0.448179272,84.26386555,84.26386555,84.26386555,0,0,
0.672268908,84.09579832,84.09579832,84.09579832,0,0,
0.896358543,83.92773109,83.92773109,83.92773109,0,0,
1.120448179,83.75966387,83.75966387,83.75966387,0,0,
1.344537815,83.59159664,83.59159664,83.59159664,0,0,
1.568627451,83.42352941,83.42352941,83.42352941,0,0,
1.792717087,83.25546218,83.25546218,83.25546218,0,0,
2.016806723,83.09243697,83.09243697,83.09243697,0,0,
2.240896359,82.99159664,82.99159664,82.99159664,0,0,
2.464985994,82.8907563,82.8907563,82.8907563,0,0,
2.68907563,82.78991597,82.78991597,82.78991597,0,0,
2.913165266,82.68907563,82.68907563,82.68907563,0,0,
3.137254902,82.58823529,82.58823529,82.58823529,0,0,
3.361344538,82.48739496,82.48739496,82.48739496,0,0,
3.585434174,82.38655462,82.38655462,82.38655462,0,0,
3.80952381,82.28571429,82.28571429,82.28571429,0,0,
4.033613445,82.18487395,82.18487395,82.18487395,0,0,
4.257703081,82.08403361,82.08403361,82.08403361,0,0,
4.481792717,81.98319328,81.98319328,81.98319328,0,0,
4.705882353,81.88235294,81.88235294,81.88235294,0,0,
4.929971989,81.78151261,81.78151261,81.78151261,0,0,
5.154061625,81.68067227,81.68067227,81.68067227,0,0,
5.378151261,81.57983193,81.57983193,81.57983193,0,0,
5.602240896,81.4789916,81.4789916,81.4789916,0,0,
5.826330532,81.37815126,81.37815126,81.37815126,0,0,
6.050420168,81.29243697,81.29243697,81.29243697,0,0,
6.274509804,81.25882353,81.25882353,81.25882353,0,0,
6.49859944,81.22521008,81.22521008,81.22521008,0,0,
6.722689076,81.19159664,81.19159664,81.19159664,0,0,
6.946778711,81.15798319,81.15798319,81.15798319,0,0,
7.170868347,81.12436975,81.12436975,81.12436975,0,0,
7.394957983,81.0907563,81.0907563,81.0907563,0,0,
7.619047619,81.05714286,81.05714286,81.05714286,0,0,
7.843137255,81.02352941,81.02352941,81.02352941,0,0,
8.067226891,80.98991597,80.98991597,80.98991597,0,0,
8.291316527,80.95630252,80.95630252,80.95630252,0,0,
8.515406162,80.92268908,80.92268908,80.92268908,0,0,
8.739495798,80.88907563,80.88907563,80.88907563,0,0,
8.963585434,80.85546218,80.85546218,80.85546218,0,0,
9.18767507,80.82184874,80.82184874,80.82184874,0,0,
9.411764706,80.78823529,80.78823529,80.78823529,0,0,
9.635854342,80.75462185,80.75462185,80.75462185,0,0,
9.859943978,80.7210084,80.7210084,80.7210084,0,0,
10.08403361,80.68739496,80.68739496,80.68739496,0,0,
10.30812325,80.65378151,80.65378151,80.65378151,0,0,
10.53221289,80.62016807,80.62016807,80.62016807,0,0,
10.75630252,80.58655462,80.58655462,80.58655462,0,0,
10.98039216,80.55294118,80.55294118,80.55294118,0,0,
11.20448179,80.51932773,80.51932773,80.51932773,0,0,
11.42857143,80.48571429,80.48571429,80.48571429,0,0,
11.65266106,80.45210084,80.45210084,80.45210084,0,0,
11.8767507,80.41848739,80.41848739,80.41848739,0,0,
12.10084034,80.38487395,80.38487395,80.38487395,0,0,
12.32492997,80.3512605,80.3512605,80.3512605,0,0,
12.54901961,80.31764706,80.31764706,80.31764706,0,0,
12.77310924,80.28403361,80.28403361,80.28403361,0,0,
12.99719888,80.25042017,80.25042017,80.25042017,0,0,
13.22128852,80.21680672,80.21680672,80.21680672,0,0,
13.44537815,80.18319328,80.18319328,80.18319328,0,0,
13.66946779,80.14957983,80.14957983,80.14957983,0,0,
13.89355742,80.11596639,80.11596639,80.11596639,0,0,
14.11764706,80.08088235,80.08088235,80.08088235,0,0,
14.34173669,80.04446779,80.04446779,80.04446779,0,0,
14.56582633,80.00805322,80.00805322,80.00805322,0,0,
14.78991597,79.97163866,79.97163866,79.97163866,0,0,
15.0140056,79.93522409,79.93522409,79.93522409,0,0,
15.23809524,79.89880952,79.89880952,79.89880952,0,0,
15.46218487,79.86239496,79.86239496,79.86239496,0,0,
15.68627451,79.82598039,79.82598039,79.82598039,0,0,
15.91036415,79.78956583,79.78956583,79.78956583,0,0,
16.13445378,79.75315126,79.75315126,79.75315126,0,0,
16.35854342,79.71673669,79.71673669,79.71673669,0,0,
16.58263305,79.68032213,79.68032213,79.68032213,0,0,
16.80672269,79.64390756,79.64390756,79.64390756,0,0,
17.03081232,79.607493,79.607493,79.607493,0,0,
17.25490196,79.57107843,79.57107843,79.57107843,0,0,
17.4789916,79.53466387,79.53466387,79.53466387,0,0,
17.70308123,79.4982493,79.4982493,79.4982493,0,0,
17.92717087,79.46183473,79.46183473,79.46183473,0,0,
18.1512605,79.42542017,79.42542017,79.42542017,0,0,
18.37535014,79.3890056,79.3890056,79.3890056,0,0,
18.59943978,79.35259104,79.35259104,79.35259104,0,0,
18.82352941,79.31617647,79.31617647,79.31617647,0,0,
19.04761905,79.2797619,79.2797619,79.2797619,0,0,
19.27170868,79.24334734,79.24334734,79.24334734,0,0,
19.49579832,79.20693277,79.20693277,79.20693277,0,0,
19.71988796,79.17051821,79.17051821,79.17051821,0,0,
19.94397759,79.13410364,79.13410364,79.13410364,0,0,
20.16806723,79.09768908,79.09768908,79.09768908,0,0,
20.39215686,79.06127451,79.06127451,79.06127451,0,0,
20.6162465,79.02485994,79.02485994,79.02485994,0,0,
20.84033613,78.98844538,78.98844538,78.98844538,0,0,
21.06442577,78.95203081,78.95203081,78.95203081,0,0,
21.28851541,78.91561625,78.91561625,78.91561625,0,0,
21.51260504,78.87920168,78.87920168,78.87920168,0,0,
21.73669468,78.84278711,78.84278711,78.84278711,0,0,
21.96078431,78.80637255,78.80637255,78.80637255,0,0,
22.18487395,78.75609244,78.75609244,78.75609244,0,0,
22.40896359,78.70287115,78.70287115,78.70287115,0,0,
22.63305322,78.64964986,78.64964986,78.64964986,0,0,
22.85714286,78.59642857,78.59642857,78.59642857,0,0,
23.08123249,78.54320728,78.54320728,78.54320728,0,0,
