Ageing Time,C1
0.0,89.2
0.22408963585434175,88.9310924369748
0.4481792717086835,88.66218487394958
0.6722689075630253,88.39327731092438
0.896358543417367,88.12436974789917
1.1204481792717087,87.85546218487394
1.3445378151260505,87.58655462184873
1.5686274509803921,87.31764705882352
1.792717086834734,87.04873949579832
2.0168067226890756,86.79453781512605
2.2408963585434174,86.72170868347338
2.4649859943977592,86.64887955182073
2.689075630252101,86.57605042016806
2.913165266106443,86.5032212885154
3.1372549019607843,86.43039215686274
3.361344537815126,86.35756302521008
3.585434173669468,86.28473389355742
3.8095238095238098,86.21190476190476
4.033613445378151,86.1390756302521
4.257703081232493,86.06624649859944
4.481792717086835,85.99341736694677
4.705882352941177,85.92058823529412
4.9299719887955185,85.84775910364145
5.15406162464986,85.7749299719888
5.378151260504202,85.70210084033613
5.602240896358544,85.62927170868348
5.826330532212886,85.55644257703081
6.050420168067227,85.49243697478991
6.2745098039215685,85.45882352941176
6.49859943977591,85.42521008403361
6.722689075630252,85.39159663865546
6.946778711484594,85.3579831932773
7.170868347338936,85.32436974789915
7.394957983193278,85.290756302521
7.6190476190476195,85.25714285714285
7.843137254901961,85.2235294117647
8.067226890756302,85.18991596638655
8.291316526610645,85.1563025210084
8.515406162464986,85.12268907563025
8.739495798319329,85.0890756302521
8.96358543417367,85.05546218487395
9.187675070028012,85.0218487394958
9.411764705882353,84.98823529411764
9.635854341736694,84.95462184873949
9.859943977591037,84.92100840336134
10.084033613445378,84.88739495798319
10.30812324929972,84.85378151260504
10.532212885154062,84.82016806722689
10.756302521008404,84.78655462184874
10.980392156862745,84.75294117647059
11.204481792717088,84.71932773109243
11.428571428571429,84.68571428571428
11.652661064425772,84.65210084033613
11.876750700280112,84.61848739495798
12.100840336134453,84.58487394957983
12.324929971988796,84.55126050420168
12.549019607843137,84.51764705882353
12.77310924369748,84.48403361344538
12.99719887955182,84.45042016806723
13.221288515406163,84.41680672268907
13.445378151260504,84.38319327731092
13.669467787114847,84.34957983193277
13.893557422969188,84.31596638655462
14.11764705882353,84.27794117647059
14.341736694677872,84.23592436974789
14.565826330532213,84.1939075630252
14.789915966386555,84.15189075630252
15.014005602240896,84.10987394957984
15.238095238095239,84.06785714285714
15.46218487394958,84.02584033613445
15.686274509803923,83.98382352941177
15.910364145658264,83.94180672268908
16.134453781512605,83.89978991596638
16.35854341736695,83.8577731092437
16.58263305322129,83.81575630252101
