Ageing Time,C3
0,91.1
0.224089636,90.87591036
0.448179272,90.65182073
0.672268908,90.42773109
0.896358543,90.20364146
1.120448179,89.97955182
1.344537815,89.75546218
1.568627451,89.53137255
1.792717087,89.30728291
2.016806723,89.09411765
2.240896359,89.01568627
2.464985994,88.9372549
2.68907563,88.85882353
2.913165266,88.78039216
3.137254902,88.70196078
3.361344538,88.62352941
3.585434174,88.54509804
3.80952381,88.46666667
4.033613445,88.38823529
4.257703081,88.30980392
4.481792717,88.23137255
4.705882353,88.15294118
4.929971989,88.0745098
5.154061625,87.99607843
5.378151261,87.91764706
5.602240896,87.83921569
5.826330532,87.76078431
6.050420168,87.69180672
6.274509804,87.65539216
6.49859944,87.61897759
6.722689076,87.58256303
6.946778711,87.54614846
7.170868347,87.50973389
7.394957983,87.47331933
7.619047619,87.43690476
7.843137255,87.4004902
8.067226891,87.36407563
8.291316527,87.32766106
8.515406162,87.2912465
8.739495798,87.25483193
8.963585434,87.21841737
9.18767507,87.1820028
9.411764706,87.14558824
9.635854342,87.10917367
9.859943978,87.0727591
10.08403361,87.03634454
10.30812325,86.99992997
10.53221289,86.96351541
10.75630252,86.92710084
10.98039216,86.89068627
11.20448179,86.85427171
11.42857143,86.81785714
11.65266106,86.78144258
11.8767507,86.74502801
12.10084034,86.70861345
12.32492997,86.67219888
12.54901961,86.63578431
12.77310924,86.59936975
12.99719888,86.56295518
13.22128852,86.52654062
13.44537815,86.49012605
13.66946779,86.45371148
13.89355742,86.41729692
14.11764706,86.39705882
14.34173669,86.39145658
14.56582633,86.38585434
14.78991597,86.3802521
15.0140056,86.37464986
15.23809524,86.36904762
15.46218487,86.36344538
15.68627451,86.35784314
15.91036415,86.3522409
16.13445378,86.34663866
16.35854342,86.34103641
16.58263305,86.33543417
16.80672269,86.32983193
17.03081232,86.32422969
17.25490196,86.31862745
17.4789916,86.31302521
17.70308123,86.30742297
17.92717087,86.30182073
18.1512605,86.29621849
18.37535014,86.29061625
18.59943978,86.28501401
18.82352941,86.27941176
19.04761905,86.27380952
19.27170868,86.26820728
19.49579832,86.26260504
19.71988796,86.2570028
19.94397759,86.25140056
20.16806723,86.24579832
20.39215686,86.24019608
20.6162465,86.23459384
20.84033613,86.2289916
21.06442577,86.22338936
21.28851541,86.21778711
21.51260504,86.21218487
21.73669468,86.20658263
21.96078431,86.20098039
22.18487395,86.17920168
22.40896359,86.1539916
22.63305322,86.12878151
22.85714286,86.10357143
23.08123249,86.07836134
23.30532213,86.05315126
23.52941176,86.02794118
23.7535014,86.00273109
23.97759104,85.97752101
24.20168067,85.95231092
24.42577031,85.92710084
24.64985994,85.90189076
24.87394958,85.87668067
25.09803922,85.85147059
25.32212885,85.8262605
25.54621849,85.80105042
25.77030812,85.77584034
25.99439776,85.75063025
26.21848739,85.72542017
26.44257703,85.70021008
26.66666667,85.675
26.8907563,85.64978992
27.11484594,85.62457983
27.33893557,85.59936975
27.56302521,85.57415966
27.78711485,85.54894958
28.01120448,85.5237395
28.23529412,85.49852941
28.45938375,85.47331933
28.68347339,85.44810924
28.90756303,85.42289916
29.13165266,85.39768908
29.3557423,85.37247899
29.57983193,85.34726891
29.80392157,85.32205882
30.0280112,85.29754902
30.25210084,85.27794118
30.47619048,85.25833333
30.70028011,85.23872549
30.92436975,85.21911765
31.14845938,85.1995098
31.37254902,85.17990196
31.59663866,85.16029412
31.82072829,85.14068627
32.04481793,85.12107843
32.26890756,85.10147059
32.4929972,85.08186275
32.71708683,85.0622549
32.94117647,85.04264706
33.16526611,85.02303922
33.38935574,85.00343137
33.61344538,84.98382353
33.83753501,84.96421569
34.06162465,84.94460784
34.28571429,84.925
34.50980392,84.90539216
34.73389356,84.88578431
34.95798319,84.86617647
35.18207283,84.84656863
35.40616246,84.82696078
35.6302521,84.80735294
35.85434174,84.7877451
36.07843137,84.76813725
36.30252101,84.74852941
36.52661064,84.72892157
36.75070028,84.70931373
36.97478992,84.68970588
37.19887955,84.67009804
37.42296919,84.6504902
37.64705882,84.63088235
37.87114846,84.61127451
38.0952381,84.59166667
38.31932773,84.57205882
38.54341737,84.55245098
38.767507,84.53284314
38.99159664,84.51323529
39.21568627,84.49362745
39.43977591,84.47401961
39.66386555,84.45441176
39.88795518,84.43480392
40.11204482,84.41519608
40.33613445,84.39558824
40.56022409,84.37598039
40.78431373,84.35637255
41.00840336,84.33676471
41.232493,84.31715686
41.45658263,84.29754902
41.68067227,84.27794118
41.9047619,84.25833333
42.12885154,84.23872549
42.35294118,84.21911765
42.57703081,84.1995098
42.80112045,84.17990196
43.02521008,84.16029412
43.24929972,84.14068627
43.47338936,84.12107843
43.69747899,84.10147059
43.92156863,84.08186275
44.14565826,84.0622549
44.3697479,84.04264706
44.59383754,84.02303922
44.81792717,84.00343137
45.04201681,83.98382353
45.26610644,83.96421569
45.49019608,83.94460784
45.71428571,83.925
45.93837535,83.90539216
46.16246499,83.89187675
46.38655462,83.88067227
46.61064426,83.86946779
46.83473389,83.85826331
47.05882353,83.84705882
47.28291317,83.83585434
47.5070028,83.82464986
47.73109244,83.81344538
47.95518207,83.8022409
48.17927171,83.79103641
48.40336134,83.77983193
